"","No screening","0.9999 0 IgAEMA","0.9999 0 IgAEMA plus HLA","0.766 0.625 IgAEMA","0.766 0.625 IgAEMA plus HLA","0.409 0.922 IgAEMA","0.409 0.922 IgAEMA plus HLA","0.123 0.989 IgAEMA","0.123 0.989 IgAEMA plus HLA","0.002 0.9999 IgAEMA","0.002 0.9999 IgAEMA plus HLA","0.773 0.659 IgAEMA","0.773 0.659 IgAEMA plus HLA","0.584 0.889 IgAEMA","0.584 0.889 IgAEMA plus HLA","0.335 0.97 IgAEMA","0.335 0.97 IgAEMA plus HLA","0.1 0.996 IgAEMA","0.1 0.996 IgAEMA plus HLA"
"657",13804.9090877264,15236.2617661669,15483.0898299562,14572.9675805198,15108.8229026523,14434.2160599925,14993.7227557364,14455.0057023133,15028.3297462442,14535.3735623163,15078.9069158748,14558.3430975688,15094.6013936851,14465.3971026516,15016.6769097743,14484.7539484612,15041.3273656766,14587.9888250364,15101.3785301041
"658",11230.3135738291,14843.7216834992,15264.9901942138,12089.5288600606,14795.7261927465,12084.2363832288,14686.1713668433,12442.7705323847,14730.3660911461,13030.2946272285,14789.7882953107,12098.8801232746,14790.6282363074,12199.5786633505,14721.3103870764,12596.6083842639,14749.3118671971,13379.3317680589,14817.4421818283
"659",13267.9405419652,15115.372682368,15450.5542840747,14046.7144650262,15044.9171720212,13934.2904752529,14917.059101949,14019.3334031185,14945.320940259,14197.1565435651,14992.3456749877,14036.7511207335,15030.5187328595,13981.2974322284,14942.5730857751,14072.8300824653,14959.7244464424,14307.3989364416,15014.1171734136
"660",11678.3207766588,15128.9898204415,15549.6784356549,12527.0391613254,15097.7732314697,12509.9267698056,14973.9840019989,12839.3523261461,15004.5546834605,13386.6972603659,15052.5443942855,12534.2625326973,15088.744052037,12617.9345762674,15006.2342827991,12983.1594781718,15022.3784053064,13714.1127122861,15075.6134302669
"661",13148.1486963005,15146.0474399439,15436.1103207054,13939.258330432,15046.4737974788,13834.2493393826,14929.121488325,13941.1045346525,14960.7207066592,14151.941778014,15007.9430178063,13930.7114955673,15033.3434806237,13886.9053796839,14954.0871909398,14002.7633378577,14974.8294300164,14281.4469058412,15029.3919663381
"662",12962.217885754,15070.6395376149,15365.4628491264,13757.5807476061,14971.7572287849,13660.5494055799,14857.9613045968,13786.4075432147,14894.2853060497,14024.4634597992,14946.0062929463,13750.4387456227,14959.5056985622,13717.8837848629,14883.6642186414,13854.7362836015,14908.7214289015,14169.2293414035,14969.2904393865
"663",11726.7929126528,15071.9063427333,15458.1420703167,12575.8670725613,15052.1679026588,12554.1237114461,14944.3676509062,12871.3119456177,14982.5909653449,13396.35473344,15031.6594069978,12582.2810884876,15041.9832458507,12659.2307580201,14972.8716663226,13009.944549338,14998.8010726366,13708.6498995873,15053.8900873204
"664",12844.2575806928,15202.7810541444,15491.2036622418,13650.5410828674,15086.5496899278,13566.9691957944,14966.4763679018,13728.6564258112,14995.4955072429,14022.3989451097,15042.4008469128,13645.8690803124,15074.8925387959,13633.3602892798,14993.3307007307,13810.6637815195,15010.4730976402,14200.6436423638,15064.3818914401
"665",13183.265480403,14985.9000897317,15276.678945832,13962.4236403274,14886.3364647054,13847.8898389702,14768.1330528026,13927.5564326309,14801.5156553633,14095.8037463785,14851.5662529138,13952.0919862775,14872.8545580888,13893.614277429,14792.8616999379,13978.8049128813,14815.4577605499,14199.6380424625,14874.1923618633
"666",13835.7720616747,15069.1552527936,15301.56822601,14594.272648981,14932.5163741327,14443.5614856557,14811.679909585,14433.6344063617,14836.7315705706,14467.6063541551,14878.173793758,14577.5244486592,14917.3468708772,14467.2235044224,14833.728314373,14452.279310813,14849.298876554,14493.009911224,14897.0282487408
"667",13419.1438228419,15146.0578996485,15439.397271278,14203.0680722932,15032.9492660365,14080.4940071578,14900.1305775677,14144.765573722,14924.24980652,14291.1593015625,14970.0968722493,14191.4494412605,15018.1822851987,14122.8155985887,14925.3961728959,14190.9377929541,14938.4609556384,14382.6420313821,14991.8428367045
"668",12997.8260931108,15247.2477115002,15616.9090084448,13798.9804240639,15195.1339611829,13708.9898359557,15055.7541884783,13854.0619073977,15072.6619374875,14122.193165347,15110.0509211978,13793.1865939977,15180.3042394627,13771.4028053173,15082.6107288773,13930.0890477344,15087.9117908795,14285.1579008641,15128.524652802
"669",12297.5888994085,14989.3245696399,15341.8886226093,13117.3734509303,14902.4876656549,13053.0645589812,14775.5782250053,13264.4025212364,14803.0363421988,13634.3578300241,14850.5713182935,13116.1657571284,14892.1096728698,13131.7880598812,14805.6773902644,13364.9159527616,14819.5695673711,13857.9915832041,14873.5133381698
"670",12920.8399373382,15230.8409647651,15584.64927887,13722.483508809,15169.8177035807,13637.7094740366,15038.5771258989,13794.136392456,15061.1587420618,14078.2389713321,15102.4655697369,13717.5736676504,15156.0762002458,13702.8181835515,15065.4124675156,13874.0149960305,15076.3423356916,14250.0537425523,15122.2667557277
"671",10547.0498864786,15059.9486714606,15525.581573324,11442.6894058822,15075.2853325375,11489.2555455951,14968.238709889,11981.608753137,15011.7482135522,12775.1280505938,15066.8478436716,11461.3403220089,15069.0406329492,11637.7067047362,15002.4010369214,12185.2556577231,15030.7622418895,13247.1101310127,15092.3254162115
"672",13515.5462814028,15187.1477535005,15496.1246289571,14291.1225592458,15106.9395146694,14166.6982564442,14980.3553511786,14223.4739713686,15002.1489381522,14358.6111246249,15040.3127378319,14279.0952299971,15091.9198936809,14206.9607098561,15004.3271560094,14266.8236104355,15015.8406638084,14443.6770850276,14383.7566150919
"673",11895.5207445181,15254.780341135,15599.4087307224,12745.9338276458,15182.479213079,12722.3797304661,15083.8787160448,13037.5898236922,15132.386211653,13563.6492948678,15192.3026624841,12752.0038681251,15175.2812756621,12826.7526856246,15114.2416332088,13175.871950942,15149.1471753003,13878.4977671914,15219.031759066
"674",12529.7272964214,15036.1625341041,15298.2473552315,13344.483307512,14908.9631775262,13269.5682783259,14795.3274481758,13454.0577684133,14824.9168099338,13781.6449060761,14869.7858528659,13341.4043568265,14897.7158685829,13341.7648002286,14821.3709042872,13544.4671146532,14839.5581438583,13979.4121230674,14890.587038858
"675",13716.3811142345,15288.842093027,15584.2277963239,14487.5281917982,15190.2000287394,14357.9151639002,15060.7057631123,14400.6993474422,15084.6876073425,14513.8654967113,15127.7757484344,14474.5504570192,15174.9322318976,14394.6598850724,15084.8092266345,14438.6959151541,15098.3726192568,14585.6175043487,15147.8773430764
"676",13401.7448252646,15152.452803785,15475.2057657525,14181.2769731467,15058.2374800483,14061.3491408935,14916.6453781941,14129.9636488938,14933.9803028411,14282.895825849,14974.9875144609,14170.084006381,15042.7448919356,14104.6555243101,14942.4093480935,14177.776709137,14948.49136223,14378.3556996306,14995.1509884973
"677",10533.0766414033,15146.2808654376,15582.5778022386,11436.0696402908,15140.9077169657,11488.9349639886,15025.9223045197,11997.8243341849,15057.8608789713,12813.9159862301,15103.3460292169,11455.9565195149,15133.4723059411,11641.9517150675,15059.0545438863,12207.648885967,15076.5021555916,13297.8846827051,15125.3342713206
"678",10211.80833431,15094.7424218274,15583.8806224381,11124.1029736577,15114.5310132879,11191.2298534293,14998.9507133763,11737.7554695843,15034.7597539413,12614.5876808772,15084.4655881374,11146.5086345544,15108.7903227272,11353.3281121151,15034.9518309157,11961.8379565271,15054.7242995246,13136.2238936778,15108.4387405512
"679",13259.2330027199,15074.6420263588,15404.2230470179,14035.5627280106,14991.4748380357,13922.02610505,14860.5333059905,14003.2284262059,14888.1748163251,14174.5335370838,14937.1631211961,14025.380725181,14977.2620203677,13968.0503396682,14886.5652863577,14055.1760333958,14902.7572695454,14280.618974168,14960.1779416412
"680",12999.1289327295,15263.5525975563,15591.0869015112,13798.0308536022,15178.577275789,13710.4363022368,15055.1343532886,13859.5653765134,15085.324555505,14133.5087380923,15133.9043079424,13792.5698871976,15166.1847742966,13773.53327057,15082.2395200826,13936.6674486219,15100.4722117704,14299.8008265301,15156.5567755947
"681",8880.64906856803,15164.4598063318,15559.8418254938,9854.58138947518,15101.2404041286,10010.1150980212,15027.0765975418,10778.6635060977,15082.3895468448,11983.9805273975,15142.4633021798,9892.89166714901,15105.1707268897,10227.7549473682,15067.1706222023,11083.6116971177,15104.0719888192,12695.069947013,15170.2427271906
"682",13392.4603769137,15097.0609914799,15403.1717700752,14172.8191095663,15018.2016627718,14050.9136694087,14899.5023344416,14114.4067185629,14928.1737606268,14258.053751637,14970.9195518841,14161.257536645,15004.0033179963,14092.8982846171,14923.5618699533,14159.8855758061,14941.8936048372,14347.2212796797,14467.9933627884
"683",13895.3028705028,15123.5407317364,15330.9434036847,14655.5163117796,14959.465539657,14503.4796679909,14832.2127036784,14491.5734027386,14854.4680688132,14523.041311965,14897.1727952251,14638.5745254879,14943.6738253358,14526.7725689655,14854.105689057,14509.6880136743,14866.9300678715,14547.1633293109,14917.1008926347
"684",11919.0378911236,14962.4819038313,15338.5879929932,12755.8095877916,14903.0257005887,12712.7823369423,14777.4504817296,12978.7338379195,14805.2060195201,13430.1091590525,14850.9619381494,12758.4601537367,14892.4158781347,12805.2341296084,14807.5602329877,13099.2966612085,14821.9639015134,13700.9703176615,14872.9317535433
"685",12952.1221111188,15108.2108694257,15408.9107939078,13750.5683461292,14999.0158110762,13654.2089957518,14870.3369068563,13784.0443930207,14894.1712882427,14030.0739930071,14938.0596539163,13743.6253098943,14985.9236378346,13712.7522812115,14896.8439308513,13854.4750331686,14909.0103778591,14180.4765260969,14959.0502222624
"686",13457.5820647958,15182.3283414675,15428.1895454223,14236.6868822387,15063.3196187962,14115.4786430998,14961.48420578,14180.7464495695,15002.8311043871,14329.1788709756,15055.3981697594,14225.1789690488,15050.9599950534,14157.5763270698,14984.7498773761,14226.8778925996,15015.9854861582,14422.2450457116,15078.117439585
"687",11677.8811539166,14976.7489805148,15352.7701597899,12522.073620951,14893.3014421962,12494.9336125186,14776.9812899345,12800.0812703083,14811.5134616971,13311.4124816622,14863.613684597,12527.5157879178,14886.9605899291,12596.9215200198,14810.5558597967,12935.0314470665,14829.6137224548,13617.9527657755,14888.553026332
"688",12905.1518411422,15135.2331720255,15495.6232108795,13702.369757469,15068.2578000486,13612.2858406759,14936.81998179,13755.405337922,14963.8169056747,14020.8640606762,15011.462027866,13696.4671974669,15055.2058056315,13673.8921794764,14964.7082516868,13830.4170952788,14979.3680932234,14182.474832542,15034.1093707819
"689",12821.0689127824,15018.2897241923,15295.0801307786,13619.0329231569,14923.9247497635,13527.1967685777,14829.4970930207,13666.1661349903,14877.9143489006,13925.3406581906,14935.3300012381,13612.7581627411,14913.2611867259,13587.49900062,14854.297804289,13739.1935455939,14891.8852224814,14083.1851442234,14959.9008530334
"690",13284.1208505647,15061.0650140055,15424.2878463425,14061.0881651887,15012.2779297168,13943.991543327,14877.6505478544,14017.8025821813,14901.1588789297,14178.610567279,14944.0442238128,14050.3191303226,14996.7844710062,13988.3193521846,14903.1757342254,14067.2754215026,14915.653719842,14278.8046505062,14964.2238701943
"691",12704.1691242435,15094.9508814865,15400.0671865181,13513.1200734981,14982.5031971145,13431.3048623897,14847.45360133,13597.9335128484,14863.0489490122,13898.0651039436,14899.9605214084,13508.8459363345,14969.5386494161,13499.2724852026,14874.7550284089,13682.006602117,14878.3433460101,14079.5022374228,14918.5631181923
"692",13676.436000336,15244.3936851056,15552.2813971272,14451.2931022023,15160.4470811305,14319.8482432134,15034.3112130561,14360.3295289514,15059.9260800659,14470.8175369925,15102.2808540429,14438.0379434842,15145.2732919937,14356.1223984767,15058.3291587354,14397.640207636,15073.6048132614,14541.2872898968,15121.742801243
"693",13696.2943363955,15127.1162482768,15361.7022219829,14460.7942139295,15002.4941085368,14323.3939500578,14902.7332472941,14345.5273972251,14947.7835820429,14427.8698028133,15004.0713599242,14446.3170890148,14989.711099884,14354.5952090748,14925.1937850606,14375.4365861754,14960.472401182,14481.7058438318,15028.0778737137
"694",13171.8079011845,15145.0793965726,15553.5060965034,13958.7349583104,15148.4787349907,13853.0483947484,15028.2596226184,13956.6970781357,15061.1954362752,14163.1245657186,15106.9230453153,13949.9923450866,15134.2625217256,13904.6523552506,15054.0558473412,14017.0011621569,15075.9200583019,14290.3385141427,14482.6162100456
"695",11107.5514429568,14981.1474505391,15331.4412427329,11981.2855468946,14901.9418644977,11989.4484972255,14808.8945284669,12385.1278420985,14860.0428657969,13030.8583817049,14921.5670244809,11993.0848819305,14897.4119231303,12114.0084689406,14841.6144026766,12552.8895102894,14877.9118772535,13415.0207899555,14949.2010817854
"696",12594.5083933294,14939.1747149972,15210.5309865961,13400.4761019573,14808.2095444766,13316.5903666004,14694.6823917154,13477.0685973084,14729.4726912717,13768.45879393,14781.4628208373,13395.7256033808,14797.6230524055,13382.6065211732,14721.7519182251,13558.4201669704,14744.4490078538,13945.0498523755,14805.4058389264
"697",12377.3636607998,15093.7868169138,15377.6861938099,13201.336462221,14989.5662164782,13140.0599690327,14882.6146553142,13358.4535322177,14918.1637494665,13735.9920916252,14966.401832187,13200.6858485958,14979.0692849243,13220.6450529084,14909.092637883,13461.0425116327,14933.0862184979,13962.4634396411,14988.2434872947
"698",13729.2140783772,15102.9166717256,15364.0998221477,14494.4888557532,14986.953373321,14352.388783051,14869.714202591,14364.4538269682,14903.3020856486,14431.5966476151,14952.9270507647,14479.2585941783,14972.3248746603,14381.3907808132,14892.6902549065,14390.978995625,14916.3344645176,14476.4308531881,14975.0005107516
"699",13584.2521191642,15039.9594501569,15309.1584588145,14351.7577144849,14917.3458107237,14214.6716325666,14783.1558245613,14239.126592795,14802.3656034545,14324.5042899805,14842.847840989,14337.4758043721,14901.4861382501,14246.9898673916,14806.7327589876,14270.4961119474,14815.7629348141,14379.855087844,14862.1918890934
"700",11098.4233197777,14919.029732467,15278.2731800016,11972.6825306324,14867.3102160215,11973.3238754044,14756.3097535178,12354.4533454548,14788.7613312581,12982.5797914871,14833.8492949072,11983.2385637064,14858.073858551,12094.4790707213,14785.80314193,12517.8725432596,14805.4647434648,13358.5190506794,14855.0122587995
"701",9999.1420369286,15020.9077766708,15513.3896729584,10922.7643750819,15026.7191355478,11001.9721304472,14904.0791368316,11577.1232881048,14932.8162478878,12488.8223593473,14977.4647658724,10947.4733662043,15021.6602186877,11171.9409962061,14941.7608976855,11811.068302986,14953.5939335367,13026.6595561866,14999.9918532165
"702",8860.04345661156,14837.3771033541,15420.3966583465,9820.04034590132,14941.685139589,9956.63062466285,14823.0030091438,10677.1469785552,14858.0164369213,11810.760619523,14905.9153310747,9854.95514283115,14935.6959497672,10162.3382590127,14860.5787760275,10964.6154581554,14879.2882019145,12480.1830057461,14201.3461054046
"703",12554.9639451392,15112.2375254723,15529.897905502,13369.2828552158,15103.2744731715,13298.9112724662,14980.4091670228,13493.0074065851,15016.346747843,13834.6723914526,15067.9198298205,13366.9276829173,15090.606985698,13373.1918266324,15008.7940278521,13586.5316697593,15032.3490143239,14040.5559835919,15091.4242674643
"704",11614.2713081992,14972.0734129912,15400.7534703522,12459.6159360181,14949.4716493727,12439.1215410711,14837.0260956285,12758.0463143287,14880.9995495374,13286.9492957637,14939.9333620005,12466.1730649988,14941.6493184632,12544.3683360526,14869.6738002074,12897.2803611149,14898.9170237602,13602.229412991,14966.9436111419
"705",13235.1056085968,15160.4255599064,15481.0490477044,14018.6121972184,15062.9212314242,13911.6275529159,14932.2374159766,14010.1693091025,14959.2900946467,14206.6778209047,15008.3764843184,14009.6500018924,15049.5592795875,13962.1268536236,14959.0524294535,14068.4635877333,14974.2031587091,14327.0135164273,15031.7030264149
